place_id,name,reviews,main_category,categories,rating,address,link,query,description,is_spending_on_ads,competitors,website,can_claim,owner_name,owner_profile_link,featured_image,workday_timing,is_temporarily_closed,closed_on,phone,review_keywords
ChIJ91OYUP9hUjoRDJUbmKfE-C8,Reliance Digital,1192,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.4,"NO,51, 7, Arcot Rd, Kuyapettai, Ramakrishna Nagar, Porur, Chennai, Tamil Nadu 600116",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a5261ff509853f7:0x2ff8c4a7981b950c!8m2!3d13.0360357!4d80.15708!16s%2Fg%2F11c48mh9w3!19sChIJ91OYUP9hUjoRDJUbmKfE-C8?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ61oy9L5fUjoRS75-4eblxrs,Reliance Digital,1127,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.9,"53/11, Venkatesan Street, Rajaji Rd, next to National Theatre, West Tambaram, Chennai, Tamil Nadu 600045",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a525fbef4325aeb:0xbbc6e5e6e17ebe4b!8m2!3d12.9286852!4d80.1144052!16s%2Fg%2F11vl5rppj_!19sChIJ61oy9L5fUjoRS75-4eblxrs?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJKVAfM-BmUjoRWfYE_kQxAbQ,Reliance Digital,1670,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.1,"No 21 & 21A, Plot, A37, 1st Ave, Sarvamangala Colony, Manthope Colony, Kodambakkam, Chennai, Tamil Nadu 600083",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a5266e0331f5029:0xb4013144fe04f659!8m2!3d13.0353654!4d80.2125298!16s%2Fg%2F124spxtkm!19sChIJKVAfM-BmUjoRWfYE_kQxAbQ?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ7ftSnuFeUjoRlO8XLAZKeZI,Reliance Digital,1711,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.4,"DN 180, Gr & 1st Flr, Velachery Main Rd Selaiyur, Tambaram East, Ezhil Nagar, Chennai, Tamil Nadu 600073",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a525ee19e52fbed:0x92794a062c17ef94!8m2!3d12.9224609!4d80.1456531!16s%2Fg%2F11h5rc93cw!19sChIJ7ftSnuFeUjoRlO8XLAZKeZI?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJhR2tN5ddUjoRBFRvgGcBTmQ,Reliance Digital,1878,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.2,"No 391, ASV Crown Plaza, 1st Cross St, Velachery - Tambaram Main Rd, VGP Selva Nagar, Velachery, Chennai, Tamil Nadu 600042",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a525d9737ad1d85:0x644e0167806f5404!8m2!3d12.9227262!4d80.1601907!16s%2Fg%2F11g6bsvqj0!19sChIJhR2tN5ddUjoRBFRvgGcBTmQ?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJw-MO1HdeUjoR8_Efgj2QiW0,Reliance Digital,2252,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.1,"Door No 266, 1, Medavakkam Main Rd, opposite Bus Terminal, Kumaran Nagar, Keelkattalai, Chennai, Tamil Nadu 600117",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a525e77d40ee3c3:0x6d89903d821ff1f3!8m2!3d12.9562745!4d80.1871423!16s%2Fg%2F1hf05rws2!19sChIJw-MO1HdeUjoR8_Efgj2QiW0?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ7dEumbn1UjoRQRcRAl0Iz_8,Reliance Digital,1589,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.3,"No 1, Ground & 1st Floor, Tambaram - Mudichur - Sriperumbudur Rd, Bharathi Nagar, Tambaram, Chennai, Old Perungalathur, Tamil Nadu 600063",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a52f5b9992ed1ed:0xffcf085d02111741!8m2!3d12.9211412!4d80.0920174!16s%2Fg%2F11hdc4t64y!19sChIJ7dEumbn1UjoRQRcRAl0Iz_8?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ5cPce6pjUjoRVJ43dsDS8pk,Reliance Digital,2595,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.1,"Plot No 41 & 42, 1st Floor Chennai Tiruvallur Highway, Road, Ambattur, Chennai, Tamil Nadu 600053",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a5263aa7bdcc3e5:0x99f2d2c076379e54!8m2!3d13.1225746!4d80.1459956!16s%2Fg%2F1hm27x4zr!19sChIJ5cPce6pjUjoRVJ43dsDS8pk?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJCTFWNGJnUjoRRrZvTwEEO1k,Reliance Digital,1895,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.1,"Shop No LG36, Cricket Ground, Market City, Velachery Main Rd, near GURU NANAK COLLEGE, Indira Gandhi Nagar, Velachery, Chennai, Tamil Nadu 600042",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a52676234563109:0x593b04014f6fb646!8m2!3d12.991225!4d80.2219801!16s%2Fg%2F124sqrszk!19sChIJCTFWNGJnUjoRRrZvTwEEO1k?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJB3KJft1nUjoRXPTlwiVNPmM,Reliance Digital,3104,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.9,"UGF Nexus, Vijaya Mall, No 183/188, TS No 5, 1 & 3 to 5, Arcot Rd, Vadapalani, Chennai, Tamil Nadu 600026",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a5267dd7e897207:0x633e4d25c2e5f45c!8m2!3d13.0497984!4d80.2093678!16s%2Fg%2F11tjpwzz5b!19sChIJB3KJft1nUjoRXPTlwiVNPmM?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJIcVfQctnUjoRtw-8mtvioIQ,Reliance Digital,624,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.3,"No 42/2, 44/2 & 3, N Usman Rd, T. Nagar, Chennai, Tamil Nadu 600017",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a5267cb415fc521:0x84a0e2db9abc0fb7!8m2!3d13.0508105!4d80.2335644!16s%2Fg%2F11h_wmcs5j!19sChIJIcVfQctnUjoRtw-8mtvioIQ?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJW74vVOFjUjoR0_diensYboY,Reliance Digital,2851,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.1,"Plot No, 3 & PC 11, Kambar St, near Bus Depot, Mogappair West, Mogappair, Tiruvallur, Chennai, Tamil Nadu 600037",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a5263e1542fbe5b:0x866e187b7a62f7d3!8m2!3d13.0837019!4d80.170525!16s%2Fg%2F1hc8fb_4z!19sChIJW74vVOFjUjoR0_diensYboY?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJqaWFUL9hUjoRNKURYkIOd7k,Reliance Digital,888,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.1,"1st & 2nd Floor, Door No 82, Plot A, Arcot Rd, Majestic Colony, Valasaravakkam, Tiruvallur, Tamil Nadu 600087",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a5261bf5085a5a9:0xb9770e426211a534!8m2!3d13.0417829!4d80.1801049!16s%2Fg%2F11f7761267!19sChIJqaWFUL9hUjoRNKURYkIOd7k?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJV-XUiOFjUjoRD6r7bDUAXN0,Reliance Digital,532,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.9,"No 269, Ground & 1st Floor Brittania, Thangam Lodge, Madras Thiruvallur High Rd, Kamaraj Nagar, Padi, Chennai, Tamil Nadu 600050",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a5263e188d4e557:0xdd5c00356cfbaa0f!8m2!3d13.099121!4d80.1835328!16s%2Fg%2F11v6nmqx6g!19sChIJV-XUiOFjUjoRD6r7bDUAXN0?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJTyorIlhnUjoRMEJo6Fw-DeE,Reliance Digital,2718,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.1,"Block W119, 34, 3rd Ave, opposite Kandaswamy Naidu College, W Block, Anna Nagar, Chennai, Tamil Nadu 600040",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a526758222b2a4f:0xe10d3e5ce8684230!8m2!3d13.0871934!4d80.2176854!16s%2Fg%2F11hytmpbd1!19sChIJTyorIlhnUjoRMEJo6Fw-DeE?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJNZ2ZO_9lUjoRLPs5hyfBq2c,Reliance Digital,1450,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.1,"2nd Floor, VR Mall, Thirumangalam, Koyambedu, Chennai, Tamil Nadu 600040",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a5265ff3b999d35:0x67abc1278739fb2c!8m2!3d13.0792925!4d80.1977597!16s%2Fg%2F11g1kt6nqs!19sChIJNZ2ZO_9lUjoRLPs5hyfBq2c?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ5Zly6xpmUjoRCtVU2R_s_mo,Reliance Digital,906,Electronics store,"Electronics store, Appliance store, Cell phone accessory store, Computer accessories store, Refrigerator store",4.0,"No 47, Ground & 1st Floor, Meco House, Mount Rd, Border Thottam, Padupakkam, Annasalai, Chennai, Tamil Nadu 600002",https://www.google.com/maps/place/Reliance+Digital/data=!4m7!3m6!1s0x3a52661aeb7299e5:0x6afeec1fd954d50a!8m2!3d13.0666015!4d80.2703314!16s%2Fg%2F11bztgyr8z!19sChIJ5Zly6xpmUjoRCtVU2R_s_mo?authuser=0&hl=en&rclk=1,reliance digital in chennai,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
